model,temp,top_p,question_id,total_seeds,correct_count,wrong_count,accuracy,avg_len_correct,avg_len_wrong,avg_len_all
Qwen-Qwen3-1.7B,0.2,1.0,3,16,5,11,0.3125,7583.4,13113.09,11385.06
Qwen-Qwen3-1.7B,0.2,1.0,4,16,8,8,0.5,11980.0,16339.62,14159.81
Qwen-Qwen3-1.7B,0.2,1.0,5,16,16,0,1.0,17761.31,0.0,17761.31
Qwen-Qwen3-1.7B,0.2,1.0,6,16,2,14,0.125,18127.5,28328.07,27053.0
Qwen-Qwen3-1.7B,0.2,1.0,7,16,13,3,0.8125,6278.69,21070.0,9052.06
Qwen-Qwen3-1.7B,0.2,1.0,8,16,9,7,0.5625,6602.22,8665.29,7504.81
Qwen-Qwen3-1.7B,0.2,1.0,9,16,4,12,0.25,10704.75,18689.33,16693.19
Qwen-Qwen3-1.7B,0.2,1.0,10,16,16,0,1.0,4224.75,0.0,4224.75
Qwen-Qwen3-1.7B,0.2,1.0,11,16,0,16,0.0,0.0,15422.0,15422.0
Qwen-Qwen3-1.7B,0.2,1.0,12,16,0,16,0.0,0.0,9962.12,9962.12
Qwen-Qwen3-1.7B,0.2,1.0,13,16,0,16,0.0,0.0,12965.44,12965.44
Qwen-Qwen3-1.7B,0.2,1.0,14,16,11,5,0.6875,8862.55,19119.8,12067.94
Qwen-Qwen3-1.7B,0.2,1.0,15,16,8,8,0.5,16681.38,27409.5,22045.44
Qwen-Qwen3-1.7B,0.2,1.0,16,16,9,7,0.5625,17003.56,25770.57,20839.12
Qwen-Qwen3-1.7B,0.2,1.0,17,16,0,16,0.0,0.0,14286.75,14286.75
Qwen-Qwen3-1.7B,0.2,1.0,18,16,5,11,0.3125,11479.4,23067.64,19446.31
Qwen-Qwen3-1.7B,0.2,1.0,19,16,0,16,0.0,0.0,25298.44,25298.44
Qwen-Qwen3-1.7B,0.2,1.0,20,16,3,13,0.1875,18405.0,19100.15,18969.81
Qwen-Qwen3-1.7B,0.2,1.0,21,16,0,16,0.0,0.0,21365.38,21365.38
Qwen-Qwen3-1.7B,0.2,1.0,22,16,4,12,0.25,8036.25,10789.58,10101.25
Qwen-Qwen3-1.7B,0.2,1.0,23,16,15,1,0.9375,6575.27,5244.0,6492.06
Qwen-Qwen3-1.7B,0.2,1.0,24,16,16,0,1.0,7724.38,0.0,7724.38
Qwen-Qwen3-1.7B,0.2,1.0,25,16,12,4,0.75,7570.58,26096.5,12202.06
Qwen-Qwen3-1.7B,0.2,1.0,26,16,14,2,0.875,11578.0,19031.0,12509.62
Qwen-Qwen3-1.7B,0.2,1.0,27,16,16,0,1.0,4018.0,0.0,4018.0
Qwen-Qwen3-1.7B,0.2,1.0,28,16,0,16,0.0,0.0,22262.5,22262.5
Qwen-Qwen3-1.7B,0.2,1.0,29,16,4,12,0.25,23980.5,27309.17,26477.0
Qwen-Qwen3-1.7B,0.4,0.7,0,16,14,2,0.875,9207.64,6975.5,8928.62
Qwen-Qwen3-1.7B,0.4,0.7,1,16,10,6,0.625,11682.3,14227.33,12636.69
Qwen-Qwen3-1.7B,0.4,0.7,2,16,6,10,0.375,12373.33,22800.0,18890.0
Qwen-Qwen3-1.7B,0.4,0.7,3,16,4,12,0.25,7989.25,15860.58,13892.75
Qwen-Qwen3-1.7B,0.4,0.7,4,16,6,10,0.375,9480.83,12663.8,11470.19
Qwen-Qwen3-1.7B,0.4,0.7,5,16,13,3,0.8125,14444.85,21132.0,15698.69
Qwen-Qwen3-1.7B,0.4,0.7,6,16,3,13,0.1875,19272.33,28065.77,26417.0
Qwen-Qwen3-1.7B,0.4,0.7,7,16,16,0,1.0,5736.94,0.0,5736.94
Qwen-Qwen3-1.7B,0.4,0.7,8,16,8,8,0.5,8079.75,8516.12,8297.94
Qwen-Qwen3-1.7B,0.4,0.7,9,16,0,16,0.0,0.0,18786.25,18786.25
Qwen-Qwen3-1.7B,0.4,0.7,10,16,16,0,1.0,4535.62,0.0,4535.62
Qwen-Qwen3-1.7B,0.4,0.7,11,16,0,16,0.0,0.0,16010.44,16010.44
Qwen-Qwen3-1.7B,0.4,0.7,12,16,0,16,0.0,0.0,11354.38,11354.38
Qwen-Qwen3-1.7B,0.4,0.7,13,16,0,16,0.0,0.0,12732.19,12732.19
Qwen-Qwen3-1.7B,0.4,0.7,14,16,9,7,0.5625,10307.22,18697.71,13978.06
Qwen-Qwen3-1.7B,0.4,0.7,15,16,4,12,0.25,11504.0,28020.75,23891.56
Qwen-Qwen3-1.7B,0.4,0.7,16,16,6,10,0.375,14993.17,24959.3,21222.0
Qwen-Qwen3-1.7B,0.4,0.7,17,16,0,16,0.0,0.0,13744.81,13744.81
Qwen-Qwen3-1.7B,0.4,0.7,18,16,4,12,0.25,18476.75,21600.83,20819.81
Qwen-Qwen3-1.7B,0.4,0.7,19,16,0,16,0.0,0.0,25179.69,25179.69
Qwen-Qwen3-1.7B,0.4,0.7,20,16,4,12,0.25,22739.0,22725.67,22729.0
Qwen-Qwen3-1.7B,0.4,0.7,21,16,0,16,0.0,0.0,21596.25,21596.25
Qwen-Qwen3-1.7B,0.4,0.7,22,16,5,11,0.3125,11028.2,11507.82,11357.94
Qwen-Qwen3-1.7B,0.4,0.7,23,16,14,2,0.875,5684.14,19195.0,7373.0
Qwen-Qwen3-1.7B,0.4,0.7,24,16,16,0,1.0,6181.56,0.0,6181.56
Qwen-Qwen3-1.7B,0.4,0.7,25,16,4,12,0.25,6800.0,17299.33,14674.5
Qwen-Qwen3-1.7B,0.4,0.7,26,16,12,4,0.75,12874.08,28274.25,16724.12
Qwen-Qwen3-1.7B,0.4,0.7,27,16,16,0,1.0,4048.0,0.0,4048.0
Qwen-Qwen3-1.7B,0.4,0.7,28,16,0,16,0.0,0.0,20536.25,20536.25
Qwen-Qwen3-1.7B,0.4,0.7,29,16,2,14,0.125,19861.5,30332.43,29023.56
Qwen-Qwen3-1.7B,0.4,0.8,0,16,15,1,0.9375,10158.53,9180.0,10097.38
Qwen-Qwen3-1.7B,0.4,0.8,1,16,13,3,0.8125,14748.85,10551.67,13961.88
Qwen-Qwen3-1.7B,0.4,0.8,2,16,0,16,0.0,0.0,23336.94,23336.94
Qwen-Qwen3-1.7B,0.4,0.8,3,16,9,7,0.5625,6642.78,15502.43,10518.88
Qwen-Qwen3-1.7B,0.4,0.8,4,16,7,9,0.4375,11330.43,13390.56,12489.25
Qwen-Qwen3-1.7B,0.4,0.8,5,16,14,2,0.875,15115.5,20293.5,15762.75
Qwen-Qwen3-1.7B,0.4,0.8,6,16,0,16,0.0,0.0,24472.75,24472.75
Qwen-Qwen3-1.7B,0.4,0.8,7,16,14,2,0.875,4885.43,6147.0,5043.12
Qwen-Qwen3-1.7B,0.4,0.8,8,16,10,6,0.625,6465.4,9496.17,7601.94
Qwen-Qwen3-1.7B,0.4,0.8,9,16,1,15,0.0625,19346.0,18469.67,18524.44
Qwen-Qwen3-1.7B,0.4,0.8,10,16,16,0,1.0,4143.44,0.0,4143.44
Qwen-Qwen3-1.7B,0.4,0.8,11,16,0,16,0.0,0.0,18344.38,18344.38
Qwen-Qwen3-1.7B,0.4,0.8,12,16,0,16,0.0,0.0,10989.0,10989.0
Qwen-Qwen3-1.7B,0.4,0.8,13,16,0,16,0.0,0.0,14781.94,14781.94
Qwen-Qwen3-1.7B,0.4,0.8,14,16,8,8,0.5,9048.0,18815.88,13931.94
Qwen-Qwen3-1.7B,0.4,0.8,15,16,7,9,0.4375,18062.86,27096.67,23144.38
Qwen-Qwen3-1.7B,0.4,0.8,16,16,8,8,0.5,15750.75,30128.0,22939.38
Qwen-Qwen3-1.7B,0.4,0.8,17,16,0,16,0.0,0.0,13583.31,13583.31
Qwen-Qwen3-1.7B,0.4,0.8,18,16,5,11,0.3125,16109.2,26277.0,23099.56
Qwen-Qwen3-1.7B,0.4,0.8,19,16,0,16,0.0,0.0,22757.38,22757.38
Qwen-Qwen3-1.7B,0.4,0.8,20,16,3,13,0.1875,19972.33,21013.54,20818.31
Qwen-Qwen3-1.7B,0.4,0.8,21,16,0,16,0.0,0.0,22278.75,22278.75
Qwen-Qwen3-1.7B,0.4,0.8,22,16,5,11,0.3125,9705.0,14418.73,12945.69
Qwen-Qwen3-1.7B,0.4,0.8,23,16,16,0,1.0,6457.31,0.0,6457.31
Qwen-Qwen3-1.7B,0.4,0.8,24,16,16,0,1.0,5514.25,0.0,5514.25
Qwen-Qwen3-1.7B,0.4,0.8,25,16,8,8,0.5,9805.25,18698.12,14251.69
Qwen-Qwen3-1.7B,0.4,0.8,26,16,12,4,0.75,13122.25,23183.5,15637.56
Qwen-Qwen3-1.7B,0.4,0.8,27,16,16,0,1.0,4681.12,0.0,4681.12
Qwen-Qwen3-1.7B,0.4,0.8,28,16,0,16,0.0,0.0,18193.88,18193.88
Qwen-Qwen3-1.7B,0.4,0.8,29,16,3,13,0.1875,26328.0,29998.69,29310.44
Qwen-Qwen3-1.7B,0.4,0.9,0,16,10,6,0.625,12100.3,17301.0,14050.56
Qwen-Qwen3-1.7B,0.4,0.9,1,16,11,5,0.6875,12856.45,13088.8,12929.06
Qwen-Qwen3-1.7B,0.4,0.9,2,16,4,12,0.25,14461.5,22961.92,20836.81
Qwen-Qwen3-1.7B,0.4,0.9,3,16,5,11,0.3125,7179.6,16553.09,13623.88
Qwen-Qwen3-1.7B,0.4,0.9,4,16,4,12,0.25,12162.5,16880.08,15700.69
Qwen-Qwen3-1.7B,0.4,0.9,5,16,13,3,0.8125,16525.62,16848.33,16586.12
Qwen-Qwen3-1.7B,0.4,0.9,6,16,2,14,0.125,19989.0,26921.79,26055.19
Qwen-Qwen3-1.7B,0.4,0.9,7,16,16,0,1.0,6141.56,0.0,6141.56
Qwen-Qwen3-1.7B,0.4,0.9,8,16,13,3,0.8125,6442.92,10993.33,7296.12
Qwen-Qwen3-1.7B,0.4,0.9,9,16,1,15,0.0625,5382.0,15704.33,15059.19
Qwen-Qwen3-1.7B,0.4,0.9,10,16,16,0,1.0,4227.62,0.0,4227.62
Qwen-Qwen3-1.7B,0.4,0.9,11,16,0,16,0.0,0.0,15852.44,15852.44
Qwen-Qwen3-1.7B,0.4,0.9,12,16,0,16,0.0,0.0,11541.69,11541.69
Qwen-Qwen3-1.7B,0.4,0.9,13,16,0,16,0.0,0.0,13742.0,13742.0
Qwen-Qwen3-1.7B,0.4,0.9,14,16,8,8,0.5,14062.75,16364.25,15213.5
Qwen-Qwen3-1.7B,0.4,0.9,15,16,6,10,0.375,15448.67,25908.6,21986.12
Qwen-Qwen3-1.7B,0.4,0.9,16,16,4,12,0.25,13041.75,24892.5,21929.81
Qwen-Qwen3-1.7B,0.4,0.9,17,16,0,16,0.0,0.0,14987.56,14987.56
Qwen-Qwen3-1.7B,0.4,0.9,18,16,4,12,0.25,10022.25,23241.5,19936.69
Qwen-Qwen3-1.7B,0.4,0.9,19,16,0,16,0.0,0.0,24642.38,24642.38
Qwen-Qwen3-1.7B,0.4,0.9,20,16,3,13,0.1875,21329.33,19975.69,20229.5
Qwen-Qwen3-1.7B,0.4,0.9,21,16,0,16,0.0,0.0,22301.44,22301.44
Qwen-Qwen3-1.7B,0.4,0.9,22,16,2,14,0.125,8695.0,11602.5,11239.06
Qwen-Qwen3-1.7B,0.4,0.9,23,16,15,1,0.9375,5873.67,8115.0,6013.75
Qwen-Qwen3-1.7B,0.4,0.9,24,16,16,0,1.0,7142.69,0.0,7142.69
Qwen-Qwen3-1.7B,0.4,0.9,25,16,9,7,0.5625,7499.56,17048.0,11677.0
Qwen-Qwen3-1.7B,0.4,0.9,26,16,14,2,0.875,12453.93,16586.0,12970.44
Qwen-Qwen3-1.7B,0.4,0.9,27,16,16,0,1.0,3846.69,0.0,3846.69
Qwen-Qwen3-1.7B,0.4,0.9,28,16,0,16,0.0,0.0,21294.5,21294.5
Qwen-Qwen3-1.7B,0.4,0.9,29,16,3,13,0.1875,18530.33,27435.38,25765.69
Qwen-Qwen3-1.7B,0.4,0.95,0,16,13,3,0.8125,8919.0,11437.0,9391.12
Qwen-Qwen3-1.7B,0.4,0.95,1,16,11,5,0.6875,12241.91,14754.0,13026.94
Qwen-Qwen3-1.7B,0.4,0.95,2,16,5,11,0.3125,12696.4,22212.27,19238.56
Qwen-Qwen3-1.7B,0.4,0.95,3,16,6,10,0.375,6329.33,12760.6,10348.88
Qwen-Qwen3-1.7B,0.4,0.95,4,16,8,8,0.5,11253.88,15393.25,13323.56
Qwen-Qwen3-1.7B,0.4,0.95,5,16,11,5,0.6875,15190.27,18755.6,16304.44
Qwen-Qwen3-1.7B,0.4,0.95,6,16,6,10,0.375,15236.33,27981.9,23202.31
Qwen-Qwen3-1.7B,0.4,0.95,7,16,16,0,1.0,5642.12,0.0,5642.12
Qwen-Qwen3-1.7B,0.4,0.95,8,16,10,6,0.625,5698.8,7710.17,6453.06
Qwen-Qwen3-1.7B,0.4,0.95,9,16,2,14,0.125,13035.5,18162.0,17521.19
Qwen-Qwen3-1.7B,0.4,0.95,10,16,16,0,1.0,4598.06,0.0,4598.06
Qwen-Qwen3-1.7B,0.4,0.95,11,16,0,16,0.0,0.0,15643.12,15643.12
Qwen-Qwen3-1.7B,0.4,0.95,12,16,0,16,0.0,0.0,12817.94,12817.94
Qwen-Qwen3-1.7B,0.4,0.95,13,16,0,16,0.0,0.0,13624.38,13624.38
Qwen-Qwen3-1.7B,0.4,0.95,14,16,9,7,0.5625,8240.44,19159.0,13017.31
Qwen-Qwen3-1.7B,0.4,0.95,15,16,10,6,0.625,17823.1,29110.33,22055.81
Qwen-Qwen3-1.7B,0.4,0.95,16,16,7,9,0.4375,11888.43,25991.22,19821.25
Qwen-Qwen3-1.7B,0.4,0.95,17,16,0,16,0.0,0.0,13671.81,13671.81
Qwen-Qwen3-1.7B,0.4,0.95,18,16,3,13,0.1875,14011.67,23980.31,22111.19
Qwen-Qwen3-1.7B,0.4,0.95,19,16,0,16,0.0,0.0,20450.75,20450.75
Qwen-Qwen3-1.7B,0.4,0.95,20,16,2,14,0.125,23019.5,24979.64,24734.62
Qwen-Qwen3-1.7B,0.4,0.95,21,16,0,16,0.0,0.0,21850.75,21850.75
Qwen-Qwen3-1.7B,0.4,0.95,22,16,5,11,0.3125,9609.4,13421.91,12230.5
Qwen-Qwen3-1.7B,0.4,0.95,23,16,15,1,0.9375,6316.73,5019.0,6235.62
Qwen-Qwen3-1.7B,0.4,0.95,24,16,16,0,1.0,8284.25,0.0,8284.25
Qwen-Qwen3-1.7B,0.4,0.95,25,16,11,5,0.6875,8111.27,15690.2,10479.69
Qwen-Qwen3-1.7B,0.4,0.95,26,16,12,4,0.75,11189.08,22361.75,13982.25
Qwen-Qwen3-1.7B,0.4,0.95,27,16,15,1,0.9375,4832.6,5524.0,4875.81
Qwen-Qwen3-1.7B,0.4,0.95,28,16,0,16,0.0,0.0,21898.06,21898.06
Qwen-Qwen3-1.7B,0.4,0.95,29,16,3,13,0.1875,19040.0,27958.69,26286.44
Qwen-Qwen3-1.7B,0.4,1.0,0,16,12,4,0.75,7931.0,16818.75,10152.94
Qwen-Qwen3-1.7B,0.4,1.0,1,16,12,4,0.75,13084.42,11935.25,12797.12
Qwen-Qwen3-1.7B,0.4,1.0,2,16,6,10,0.375,12931.17,23142.8,19313.44
Qwen-Qwen3-1.7B,0.4,1.0,3,16,7,9,0.4375,5397.86,15219.11,10922.31
Qwen-Qwen3-1.7B,0.4,1.0,4,16,9,7,0.5625,10739.11,21091.0,15268.06
Qwen-Qwen3-1.7B,0.4,1.0,5,16,12,4,0.75,17964.33,16971.0,17716.0
Qwen-Qwen3-1.7B,0.4,1.0,6,16,2,14,0.125,16008.0,25632.93,24429.81
Qwen-Qwen3-1.7B,0.4,1.0,7,16,15,1,0.9375,5538.73,9090.0,5760.69
Qwen-Qwen3-1.7B,0.4,1.0,8,16,12,4,0.75,5974.58,6503.25,6106.75
Qwen-Qwen3-1.7B,0.4,1.0,9,16,1,15,0.0625,8095.0,18964.47,18285.12
Qwen-Qwen3-1.7B,0.4,1.0,10,16,15,1,0.9375,4281.4,4919.0,4321.25
Qwen-Qwen3-1.7B,0.4,1.0,11,16,0,16,0.0,0.0,16184.44,16184.44
Qwen-Qwen3-1.7B,0.4,1.0,12,16,0,16,0.0,0.0,9977.56,9977.56
Qwen-Qwen3-1.7B,0.4,1.0,13,16,0,16,0.0,0.0,12054.5,12054.5
Qwen-Qwen3-1.7B,0.4,1.0,14,16,6,10,0.375,10948.33,16363.3,14332.69
Qwen-Qwen3-1.7B,0.4,1.0,15,16,4,12,0.25,10172.25,26931.33,22741.56
Qwen-Qwen3-1.7B,0.4,1.0,16,16,7,9,0.4375,18232.14,25083.78,22086.19
Qwen-Qwen3-1.7B,0.4,1.0,17,16,1,15,0.0625,12498.0,14218.33,14110.81
Qwen-Qwen3-1.7B,0.4,1.0,18,16,4,12,0.25,8838.5,22833.17,19334.5
Qwen-Qwen3-1.7B,0.4,1.0,19,16,0,16,0.0,0.0,22168.5,22168.5
Qwen-Qwen3-1.7B,0.4,1.0,20,16,5,11,0.3125,20857.2,19999.36,20267.44
Qwen-Qwen3-1.7B,0.4,1.0,21,16,0,16,0.0,0.0,21889.69,21889.69
Qwen-Qwen3-1.7B,0.4,1.0,22,16,3,13,0.1875,14742.33,9783.46,10713.25
Qwen-Qwen3-1.7B,0.4,1.0,23,16,16,0,1.0,7010.94,0.0,7010.94
Qwen-Qwen3-1.7B,0.4,1.0,24,16,16,0,1.0,7117.06,0.0,7117.06
Qwen-Qwen3-1.7B,0.4,1.0,25,16,8,8,0.5,9774.5,22739.5,16257.0
Qwen-Qwen3-1.7B,0.4,1.0,26,16,13,3,0.8125,10594.85,19053.33,12180.81
Qwen-Qwen3-1.7B,0.4,1.0,27,16,16,0,1.0,3950.69,0.0,3950.69
Qwen-Qwen3-1.7B,0.4,1.0,28,16,0,16,0.0,0.0,19778.19,19778.19
Qwen-Qwen3-1.7B,0.4,1.0,29,16,2,14,0.125,24929.5,28146.64,27744.5
Qwen-Qwen3-1.7B,0.6,0.7,0,16,15,1,0.9375,10059.33,18035.0,10557.81
Qwen-Qwen3-1.7B,0.6,0.7,1,16,12,4,0.75,11249.5,18976.5,13181.25
Qwen-Qwen3-1.7B,0.6,0.7,2,16,3,13,0.1875,17616.67,21859.92,21064.31
Qwen-Qwen3-1.7B,0.6,0.7,3,16,6,10,0.375,9569.67,12201.1,11214.31
Qwen-Qwen3-1.7B,0.6,0.7,4,16,6,10,0.375,10642.0,17401.2,14866.5
Qwen-Qwen3-1.7B,0.6,0.7,5,16,12,4,0.75,14623.0,20109.0,15994.5
Qwen-Qwen3-1.7B,0.6,0.7,6,16,3,13,0.1875,16067.0,27264.54,25165.0
Qwen-Qwen3-1.7B,0.6,0.7,7,16,14,2,0.875,5659.57,14555.5,6771.56
Qwen-Qwen3-1.7B,0.6,0.7,8,16,8,8,0.5,6236.25,8523.12,7379.69
Qwen-Qwen3-1.7B,0.6,0.7,9,16,1,15,0.0625,9914.0,16006.73,15625.94
Qwen-Qwen3-1.7B,0.6,0.7,10,16,16,0,1.0,4161.88,0.0,4161.88
Qwen-Qwen3-1.7B,0.6,0.7,11,16,0,16,0.0,0.0,16627.62,16627.62
Qwen-Qwen3-1.7B,0.6,0.7,12,16,0,16,0.0,0.0,11065.62,11065.62
Qwen-Qwen3-1.7B,0.6,0.7,13,16,0,16,0.0,0.0,13535.88,13535.88
Qwen-Qwen3-1.7B,0.6,0.7,14,16,11,5,0.6875,12122.36,18143.8,14004.06
Qwen-Qwen3-1.7B,0.6,0.7,15,16,9,7,0.5625,15312.0,28732.86,21183.62
Qwen-Qwen3-1.7B,0.6,0.7,16,16,6,10,0.375,12630.83,24762.4,20213.06
Qwen-Qwen3-1.7B,0.6,0.7,17,16,0,16,0.0,0.0,16335.88,16335.88
Qwen-Qwen3-1.7B,0.6,0.7,18,16,4,12,0.25,14428.25,23594.58,21303.0
Qwen-Qwen3-1.7B,0.6,0.7,19,16,0,16,0.0,0.0,22526.94,22526.94
Qwen-Qwen3-1.7B,0.6,0.7,20,16,0,16,0.0,0.0,20530.56,20530.56
Qwen-Qwen3-1.7B,0.6,0.7,21,16,0,16,0.0,0.0,20736.06,20736.06
Qwen-Qwen3-1.7B,0.6,0.7,22,16,3,13,0.1875,9105.67,11513.23,11061.81
Qwen-Qwen3-1.7B,0.6,0.7,23,16,14,2,0.875,5503.36,6158.0,5585.19
Qwen-Qwen3-1.7B,0.6,0.7,24,16,16,0,1.0,7397.62,0.0,7397.62
Qwen-Qwen3-1.7B,0.6,0.7,25,16,8,8,0.5,6769.12,20580.25,13674.69
Qwen-Qwen3-1.7B,0.6,0.7,26,16,11,5,0.6875,12059.82,23531.0,15644.56
Qwen-Qwen3-1.7B,0.6,0.7,27,16,15,1,0.9375,3984.07,4917.0,4042.38
Qwen-Qwen3-1.7B,0.6,0.7,28,16,0,16,0.0,0.0,20224.5,20224.5
Qwen-Qwen3-1.7B,0.6,0.7,29,16,6,10,0.375,16885.33,28321.5,24032.94
Qwen-Qwen3-1.7B,0.6,0.8,0,16,13,3,0.8125,9951.54,9494.0,9865.75
Qwen-Qwen3-1.7B,0.6,0.8,1,16,13,3,0.8125,12044.31,11524.33,11946.81
Qwen-Qwen3-1.7B,0.6,0.8,2,16,3,13,0.1875,9666.0,23817.69,21164.25
Qwen-Qwen3-1.7B,0.6,0.8,3,16,9,7,0.5625,7108.44,13198.0,9772.62
Qwen-Qwen3-1.7B,0.6,0.8,4,16,5,11,0.3125,11328.0,15274.45,14041.19
Qwen-Qwen3-1.7B,0.6,0.8,5,16,14,2,0.875,15255.07,22175.0,16120.06
Qwen-Qwen3-1.7B,0.6,0.8,6,16,2,14,0.125,25610.5,27198.07,26999.62
Qwen-Qwen3-1.7B,0.6,0.8,7,16,15,1,0.9375,5430.33,7328.0,5548.94
Qwen-Qwen3-1.7B,0.6,0.8,8,16,9,7,0.5625,5934.56,9416.0,7457.69
Qwen-Qwen3-1.7B,0.6,0.8,9,16,2,14,0.125,9522.0,18091.71,17020.5
Qwen-Qwen3-1.7B,0.6,0.8,10,16,16,0,1.0,4781.62,0.0,4781.62
Qwen-Qwen3-1.7B,0.6,0.8,11,16,0,16,0.0,0.0,16609.5,16609.5
Qwen-Qwen3-1.7B,0.6,0.8,12,16,0,16,0.0,0.0,15104.75,15104.75
Qwen-Qwen3-1.7B,0.6,0.8,13,16,0,16,0.0,0.0,14842.06,14842.06
Qwen-Qwen3-1.7B,0.6,0.8,14,16,11,5,0.6875,10255.82,16045.4,12065.06
Qwen-Qwen3-1.7B,0.6,0.8,15,16,6,10,0.375,10973.5,29056.7,22275.5
Qwen-Qwen3-1.7B,0.6,0.8,16,16,7,9,0.4375,12347.14,29748.0,22135.12
Qwen-Qwen3-1.7B,0.6,0.8,17,16,1,15,0.0625,8602.0,14368.13,14007.75
Qwen-Qwen3-1.7B,0.6,0.8,18,16,2,14,0.125,7879.5,20031.86,18512.81
Qwen-Qwen3-1.7B,0.6,0.8,19,16,0,16,0.0,0.0,24156.06,24156.06
Qwen-Qwen3-1.7B,0.6,0.8,20,16,3,13,0.1875,19775.33,20560.69,20413.44
Qwen-Qwen3-1.7B,0.6,0.8,21,16,0,16,0.0,0.0,24136.31,24136.31
Qwen-Qwen3-1.7B,0.6,0.8,22,16,1,15,0.0625,9953.0,11345.47,11258.44
Qwen-Qwen3-1.7B,0.6,0.8,23,16,16,0,1.0,6360.38,0.0,6360.38
Qwen-Qwen3-1.7B,0.6,0.8,24,16,16,0,1.0,8497.06,0.0,8497.06
Qwen-Qwen3-1.7B,0.6,0.8,25,16,7,9,0.4375,8389.14,18060.56,13829.31
Qwen-Qwen3-1.7B,0.6,0.8,26,16,11,5,0.6875,14508.73,20254.2,16304.19
Qwen-Qwen3-1.7B,0.6,0.8,27,16,16,0,1.0,3574.56,0.0,3574.56
Qwen-Qwen3-1.7B,0.6,0.8,28,16,0,16,0.0,0.0,21465.12,21465.12
Qwen-Qwen3-1.7B,0.6,0.8,29,16,1,15,0.0625,21249.0,30344.6,29776.12
Qwen-Qwen3-1.7B,0.6,0.9,0,16,13,3,0.8125,10303.15,23237.0,12728.25
Qwen-Qwen3-1.7B,0.6,0.9,1,16,11,5,0.6875,12237.91,11930.0,12141.69
Qwen-Qwen3-1.7B,0.6,0.9,2,16,3,13,0.1875,13996.0,23124.38,21412.81
Qwen-Qwen3-1.7B,0.6,0.9,3,16,10,6,0.625,6408.4,12286.5,8612.69
Qwen-Qwen3-1.7B,0.6,0.9,4,16,6,10,0.375,9945.83,18073.9,15025.88
Qwen-Qwen3-1.7B,0.6,0.9,5,16,13,3,0.8125,15129.69,20608.33,16156.94
Qwen-Qwen3-1.7B,0.6,0.9,6,16,3,13,0.1875,17544.0,29159.62,26981.69
Qwen-Qwen3-1.7B,0.6,0.9,7,16,15,1,0.9375,5144.27,8588.0,5359.5
Qwen-Qwen3-1.7B,0.6,0.9,8,16,12,4,0.75,6770.67,10649.0,7740.25
Qwen-Qwen3-1.7B,0.6,0.9,9,16,0,16,0.0,0.0,17259.38,17259.38
Qwen-Qwen3-1.7B,0.6,0.9,10,16,15,1,0.9375,3972.07,4468.0,4003.06
Qwen-Qwen3-1.7B,0.6,0.9,11,16,1,15,0.0625,17052.0,15437.2,15538.12
Qwen-Qwen3-1.7B,0.6,0.9,12,16,0,16,0.0,0.0,9205.38,9205.38
Qwen-Qwen3-1.7B,0.6,0.9,13,16,0,16,0.0,0.0,14474.0,14474.0
Qwen-Qwen3-1.7B,0.6,0.9,14,16,10,6,0.625,12816.1,19345.67,15264.69
Qwen-Qwen3-1.7B,0.6,0.9,15,16,10,6,0.625,13877.6,30201.0,19998.88
Qwen-Qwen3-1.7B,0.6,0.9,16,16,8,8,0.5,13956.38,23801.62,18879.0
Qwen-Qwen3-1.7B,0.6,0.9,17,16,0,16,0.0,0.0,13718.62,13718.62
Qwen-Qwen3-1.7B,0.6,0.9,18,16,4,12,0.25,12147.0,24658.58,21530.69
Qwen-Qwen3-1.7B,0.6,0.9,19,16,0,16,0.0,0.0,24958.31,24958.31
Qwen-Qwen3-1.7B,0.6,0.9,20,16,4,12,0.25,19304.0,19584.5,19514.38
Qwen-Qwen3-1.7B,0.6,0.9,21,16,0,16,0.0,0.0,22326.44,22326.44
Qwen-Qwen3-1.7B,0.6,0.9,22,16,2,14,0.125,10802.0,13267.36,12959.19
Qwen-Qwen3-1.7B,0.6,0.9,23,16,14,2,0.875,6630.14,5432.5,6480.44
Qwen-Qwen3-1.7B,0.6,0.9,24,16,16,0,1.0,7739.56,0.0,7739.56
Qwen-Qwen3-1.7B,0.6,0.9,25,16,8,8,0.5,8128.0,20547.12,14337.56
Qwen-Qwen3-1.7B,0.6,0.9,26,16,11,5,0.6875,9631.18,16910.2,11905.88
Qwen-Qwen3-1.7B,0.6,0.9,27,16,13,3,0.8125,3329.77,12557.0,5059.88
Qwen-Qwen3-1.7B,0.6,0.9,28,16,0,16,0.0,0.0,19354.0,19354.0
Qwen-Qwen3-1.7B,0.6,0.9,29,16,1,15,0.0625,19778.0,26414.4,25999.62
Qwen-Qwen3-1.7B,0.6,0.95,0,16,15,1,0.9375,8140.67,24435.0,9159.06
Qwen-Qwen3-1.7B,0.6,0.95,1,16,13,3,0.8125,12041.38,10009.67,11660.44
Qwen-Qwen3-1.7B,0.6,0.95,2,16,3,13,0.1875,14212.67,23459.54,21725.75
Qwen-Qwen3-1.7B,0.6,0.95,3,16,7,9,0.4375,10469.0,12083.0,11376.88
Qwen-Qwen3-1.7B,0.6,0.95,4,16,6,10,0.375,11578.0,15608.1,14096.81
Qwen-Qwen3-1.7B,0.6,0.95,5,16,13,3,0.8125,15084.38,19046.0,15827.19
